F0distalX,F0distalY,F0distalZ,F0IntermediateX,F0IntermediateY,F0IntermediateZ,F0ProximalX,F0ProximalY,F0ProximalZ,F0TipDistanceToPalm,F1distalX,F1distalY,F1distalZ,F1IntermediateX,F1IntermediateY,F1IntermediateZ,F1ProximalX,F1ProximalY,F1ProximalZ,F1TipDistanceToPalm,F2distalX,F2distalY,F2distalZ,F2IntermediateX,F2IntermediateY,F2IntermediateZ,F2ProximalX,F2ProximalY,F2ProximalZ,F2TipDistanceToPalm,F3distalX,F3distalY,F3distalZ,F3IntermediateX,F3IntermediateY,F3IntermediateZ,F3ProximalX,F3ProximalY,F3ProximalZ,F3TipDistanceToPalm,F4distalX,F4distalY,F4distalZ,F4IntermediateX,F4IntermediateY,F4IntermediateZ,F4ProximalX,F4ProximalY,F4ProximalZ,F4TipDistanceToPalm,grabAngle,pinchDistance,armPitch,armYaw,armRoll,class 
-0.22132084,-0.8911636,-0.39603576,-0.7228132,-0.47990897,-0.49722052,-0.9127518,0.14600411,-0.38153222,47.78284,-0.8707322,-0.22746223,-0.4359888,-0.8707321,-0.2274622,-0.435989,-0.89511764,-0.22989787,-0.38198292,93.650764,-0.86210525,0.039553747,-0.50518304,-0.9070964,0.025663147,-0.4201397,-0.9375579,0.014107868,-0.3475428,105.20513,0.878368,-0.019756136,0.47757635,0.97750425,0.12671585,-0.16860697,-0.1408263,0.1931524,-0.9710097,40.552338,0.95510864,0.029689582,0.29476416,0.9107579,0.25610602,-0.32392877,-0.2799553,0.30189127,-0.91131026,41.155518,1.9018579,55.23534,0.3370331,0.89334995,1.8455473,ayin
-0.18076232,-0.9068197,-0.38079292,-0.7223308,-0.47873276,-0.49905258,-0.91114676,0.13840398,-0.38814437,47.79235,-0.85084903,-0.2234549,-0.47552502,-0.8508493,-0.2234555,-0.47552425,-0.88286275,-0.22699696,-0.41112784,93.3572,-0.8570143,0.044740796,-0.5133468,-0.89920026,0.032232948,-0.4363486,-0.9285845,0.021760786,-0.37048256,105.02225,0.8814942,-0.0182477,0.47184244,0.9774445,0.12677477,-0.16890953,-0.13770032,0.19352269,-0.9713845,40.664886,0.95451957,0.029349927,0.29670048,0.91234726,0.25533065,-0.32004532,-0.276316,0.30261394,-0.91218114,41.122063,1.9143474,54.485126,0.38245317,0.94554555,1.8534021,ayin
-0.17206776,-0.9105505,-0.3758862,-0.7264057,-0.46968672,-0.501726,-0.9085293,0.14223008,-0.39286765,48.008453,-0.8236895,-0.21366972,-0.5252435,-0.82368964,-0.21366987,-0.5252433,-0.86781,-0.2188846,-0.44608882,93.05384,-0.84523934,0.05364525,-0.53168845,-0.8855749,0.042518176,-0.4625464,-0.9134248,0.033505563,-0.40562594,104.69608,0.8781374,-0.019866642,0.47799587,0.97801965,0.1262062,-0.16598086,-0.12238073,0.19530664,-0.97307664,40.7809,0.9511034,0.02645078,0.3077383,0.9153794,0.25443536,-0.31199825,-0.2627743,0.3052852,-0.91528714,41.053833,1.9390846,53.36416,0.37541652,0.9711732,1.8339541,ayin
-0.16282849,-0.9138812,-0.37189764,-0.7240988,-0.47237623,-0.5025352,-0.90778655,0.14179683,-0.39473683,48.006905,-0.80441594,-0.20753354,-0.5566369,-0.8044162,-0.20753387,-0.5566366,-0.85851145,-0.21412867,-0.46594766,92.837036,-0.8355249,0.05224294,-0.5469631,-0.8828269,0.03935932,-0.46804652,-0.9142904,0.029125668,-0.40401068,104.62861,0.88367903,-0.017180983,0.46777803,0.976385,0.1277967,-0.17418522,-0.12677908,0.1947996,-0.97261506,41.002373,0.953925,0.029897789,0.29855198,0.9136818,0.25534987,-0.31619915,-0.26610252,0.3046312,-0.9145433,41.135452,1.9472809,52.809868,0.37291643,0.96337885,1.8363074,ayin
-0.166878,-0.91289365,-0.37252745,-0.7232506,-0.47222498,-0.5038971,-0.9064253,0.14598012,-0.39633712,48.115833,-0.7955079,-0.2049277,-0.5702385,-0.79550767,-0.20492782,-0.5702388,-0.85470015,-0.21222878,-0.47375807,92.73648,-0.8268095,0.049442504,-0.5603049,-0.8842974,0.03373853,-0.4657038,-0.9216358,0.021133916,-0.3874804,104.6649,0.88253707,-0.017739698,0.4699083,0.9785823,0.12564008,-0.16306876,-0.12164704,0.19539073,-0.97315186,40.803127,0.95352423,0.029652724,0.2998538,0.9181977,0.25225604,-0.30541775,-0.26376334,0.30509105,-0.9150675,41.013573,1.9561903,52.646557,0.3589168,0.96989423,1.8225046,ayin
-0.16554636,-0.91284233,-0.37324667,-0.7239778,-0.4730759,-0.5020513,-0.90828115,0.13912426,-0.39455032,48.013103,-0.83588856,-0.21581626,-0.5046917,-0.83588916,-0.21581653,-0.5046905,-0.8693118,-0.21967004,-0.44276634,93.184074,-0.8365423,0.051243275,-0.54550076,-0.89537823,0.03469398,-0.44395304,-0.9310143,0.022059122,-0.3643155,104.9199,0.87857985,-0.019654728,0.4771908,0.9779763,0.1262496,-0.16620305,-0.121310234,0.1954293,-0.9731862,40.81104,0.9507498,0.026229875,0.30884758,0.91763407,0.25295445,-0.30653217,-0.26085144,0.3056622,-0.91571134,40.994713,1.9371021,53.62431,0.32307762,0.9312778,1.814861,ayin
-0.17479539,-0.9088693,-0.37868634,-0.72343725,-0.47716457,-0.49895144,-0.91129017,0.12825337,-0.39128166,47.902477,-0.8644135,-0.20538601,-0.45891827,-0.8644138,-0.20538566,-0.45891815,-0.88585603,-0.20738949,-0.4150288,93.88027,-0.83641154,0.061138544,-0.54468167,-0.88976675,0.04676399,-0.4540138,-0.9298476,0.033130378,-0.3664504,104.8787,0.8781447,-0.019863658,0.47798288,0.9762158,0.1279571,-0.17501338,-0.12320935,0.19521144,-0.97299135,40.97931,0.94829327,0.02324365,0.31654352,0.91575426,0.25454947,-0.31080368,-0.25869092,0.30608535,-0.9161829,41.016056,1.926363,54.650066,0.30221134,0.9355008,1.7967201,ayin
-0.20522378,-0.8974695,-0.39042485,-0.72377396,-0.4783055,-0.4973681,-0.91277945,0.12718767,-0.38814557,47.97505,-0.87444186,-0.19421732,-0.44455698,-0.8744418,-0.19421755,-0.44455707,-0.8888516,-0.19539756,-0.41444227,94.228355,-0.83717126,0.06857478,-0.5426251,-0.88203317,0.05696351,-0.4677313,-0.9225657,0.04401116,-0.38332173,104.756615,0.8764789,-0.020658746,0.4809969,0.97606486,0.1280995,-0.1757499,-0.123735376,0.19515085,-0.9729366,40.958813,0.9468415,0.02181381,0.32096,0.91590893,0.25476718,-0.31016856,-0.2552008,0.30676734,-0.91693324,41.006584,1.9239569,54.665108,0.2788984,0.92916787,1.7815541,ayin
-0.22797857,-0.8876898,-0.40004057,-0.71697783,-0.49211866,-0.49372256,-0.91633934,0.12589225,-0.38009647,47.677444,-0.87228155,-0.19703679,-0.4475506,-0.87228143,-0.19703674,-0.44755065,-0.88426596,-0.19806674,-0.42289856,94.1048,-0.83864105,0.061803825,-0.5411668,-0.8674416,0.054412656,-0.4945546,-0.90331143,0.04378342,-0.42674512,104.406456,0.875813,-0.020974673,0.48219484,0.9764151,0.1277682,-0.17403698,-0.12302641,0.19523244,-0.9730102,40.9183,0.9469911,0.022316951,0.3204837,0.91614497,0.25481495,-0.30943128,-0.25286788,0.30722222,-0.917427,41.016655,1.9243046,54.1962,0.2822839,0.92908216,1.784209,ayin
-0.30117294,-0.85397476,-0.42428988,-0.7146093,-0.50094485,-0.48824996,-0.921427,0.10891366,-0.37297463,47.80709,-0.8628489,-0.1928291,-0.46723527,-0.86284834,-0.19282827,-0.46723667,-0.8748605,-0.19390278,-0.4438702,93.97536,-0.8537782,0.048407316,-0.5183815,-0.85377866,0.048407264,-0.5183808,-0.85377854,0.04840724,-0.518381,103.70907,0.87191445,-0.022810034,0.4891268,0.9777278,0.12649608,-0.1674731,-0.12068797,0.19550066,-0.97324926,40.734097,0.94544536,0.019866519,0.3251741,0.91581374,0.2547262,-0.31048292,-0.25636828,0.3065394,-0.9166836,40.97754,1.9259864,53.236427,0.2649067,0.9244917,1.7726616,ayin
-0.33334562,-0.8374305,-0.4331176,-0.71651185,-0.49893665,-0.48751724,-0.92199665,0.10547844,-0.37255388,48.01773,-0.8550537,-0.1876133,-0.48340914,-0.85505426,-0.18761414,-0.48340797,-0.87169814,-0.1890996,-0.45208827,93.949295,-0.8096697,0.057420813,-0.5840701,-0.8096688,0.05742146,-0.5840713,-0.828019,0.05308845,-0.5581811,102.89254,0.8701301,-0.023640364,0.49225473,0.9782027,0.12602301,-0.16503838,-0.11788024,0.1958212,-0.9735288,40.691296,0.9466084,0.020959698,0.32170358,0.914947,0.25507393,-0.31274515,-0.25937572,0.3059513,-0.9160339,41.004425,1.9504054,52.909885,0.25682276,0.917718,1.7690815,ayin
-0.31072873,-0.84878415,-0.42780027,-0.7359557,-0.47396824,-0.48344958,-0.9248312,0.11209027,-0.3634876,47.602314,-0.8429283,-0.1876875,-0.50422764,-0.8429286,-0.18768775,-0.5042271,-0.86428964,-0.18971317,-0.46584606,93.7345,-0.6958838,0.08749391,-0.71280473,-0.6958843,0.0874939,-0.7128045,-0.80853736,0.06623289,-0.58470565,101.26539,0.8715796,-0.022966027,0.489716,0.9781329,0.12609322,-0.16539843,-0.118719265,0.19572555,-0.9734462,40.711227,0.94965893,0.024444304,0.31233093,0.91387504,0.25548247,-0.31553337,-0.26324722,0.30519235,-0.9151823,41.06639,1.9966732,51.284176,0.2963421,0.8815124,1.8173131,ayin
-0.29148707,-0.8581289,-0.42267042,-0.76268756,-0.4326456,-0.4807554,-0.9249341,0.119299054,-0.36092192,47.613865,-0.8424026,-0.17837346,-0.5084692,-0.8424027,-0.17837363,-0.5084691,-0.8635398,-0.18024293,-0.47096866,93.89056,-0.59761006,0.10496122,-0.794887,-0.59761,0.10496123,-0.7948872,-0.79174614,0.07375494,-0.60638136,99.696045,0.8676755,-0.02477321,0.4965136,0.9796837,0.12450131,-0.15722485,-0.12124567,0.1954368,-0.9731928,40.412876,0.94780743,0.021774225,0.31809914,0.9156898,0.2540009,-0.3114416,-0.2649561,0.30485666,-0.914801,40.971302,2.03375,50.117455,0.28440174,0.8767061,1.8094444,ayin
-0.29665804,-0.85550237,-0.4243936,-0.7846246,-0.39708382,-0.47611868,-0.92581135,0.104667,-0.36320567,47.92731,-0.8483438,-0.18343215,-0.49665445,-0.84834385,-0.18343228,-0.4966542,-0.86767125,-0.18516013,-0.46137005,93.90789,-0.45903978,0.11908327,-0.8803986,-0.4590399,0.11908342,-0.8803986,-0.7480207,0.08082543,-0.65873533,97.22504,0.8631115,-0.026851192,0.5042993,0.97920036,0.125006,-0.15981323,-0.12169128,0.19538583,-0.9731473,40.389862,0.9463105,0.020110384,0.32263306,0.91328025,0.25594392,-0.31687868,-0.26289377,0.30526176,-0.9152608,41.02463,2.074878,49.66545,0.2514672,0.8824945,1.7790341,ayin
-0.34100562,-0.8330239,-0.43564463,-0.7911211,-0.38467932,-0.4755515,-0.9254169,0.111352056,-0.3622211,48.31205,-0.84938574,-0.18651967,-0.49371493,-0.8493855,-0.18651956,-0.49371535,-0.8677873,-0.18819843,-0.4599203,93.86484,-0.25490174,0.13058199,-0.9581094,-0.25490096,0.1305823,-0.95810944,-0.73951876,0.07409991,-0.6690449,93.386246,0.86848646,-0.02440007,0.49511206,0.9775814,0.12664056,-0.16821676,-0.12680869,0.19479603,-0.972612,40.59548,0.9483092,0.02192004,0.31658977,0.9132886,0.25537604,-0.3173122,-0.26879287,0.30410135,-0.91393256,41.024685,2.124479,49.420773,0.2941056,0.88587826,1.8133346,ayin
-0.4082532,-0.79364824,-0.45105597,-0.7857036,-0.39641318,-0.47489613,-0.92637277,0.09478288,-0.36448526,48.779552,-0.8458763,-0.19673927,-0.49576896,-0.84587693,-0.19674003,-0.49576753,-0.86465675,-0.19862135,-0.46143043,93.60745,0.13962203,0.14549936,-0.97945684,0.13962188,0.14549924,-0.9794567,-0.6873328,0.07193822,-0.7227714,84.43763,0.87265915,-0.022461891,0.4878128,0.97842187,0.12580249,-0.16390356,-0.12677392,0.19480035,-0.9726156,40.5662,0.9509595,0.02513557,0.30829233,0.91273326,0.25555155,-0.31876546,-0.27112168,0.3036417,-0.9133973,41.074753,2.2202551,49.492588,0.28215134,0.87776625,1.8070343,ayin
-0.3888276,-0.8056682,-0.44689178,-0.7568091,-0.44232798,-0.48123384,-0.92442036,0.08677309,-0.3713728,48.674046,-0.84321356,-0.21568015,-0.49241573,-0.8432139,-0.21568027,-0.4924152,-0.86679155,-0.21835516,-0.448323,93.25296,-0.7687136,0.051163375,-0.63754374,-0.76871294,0.051163793,-0.63754433,-0.84710646,0.032067984,-0.53045523,102.54569,0.88103276,-0.01847177,0.4726946,0.97627544,0.12790088,-0.17472196,-0.14190552,0.19302392,-0.97087836,40.72688,0.9532298,0.026409399,0.30109057,0.91481405,0.25275263,-0.31501055,-0.28470668,0.30094475,-0.91015077,40.976727,1.9586422,51.10049,0.3152491,0.9106503,1.818769,ayin
-0.29388767,-0.8584532,-0.42034292,-0.72619206,-0.47763574,-0.49447885,-0.9149642,0.096364245,-0.39186025,48.789406,-0.8369303,-0.214975,-0.50332254,-0.83693063,-0.21497561,-0.5033218,-0.8669296,-0.21842676,-0.44802123,93.190575,-0.8683973,0.035824828,-0.49457335,-0.86839765,0.035824373,-0.49457294,-0.9072022,0.023616627,-0.42003158,104.51647,0.8832236,-0.01740434,0.46862915,0.975366,0.12875074,-0.1791216,-0.13817641,0.19346626,-0.9713281,40.92919,0.9538458,0.027973339,0.2989911,0.9158482,0.2524974,-0.31219727,-0.27948746,0.30198416,-0.91142344,40.99099,1.9162207,53.1256,0.32690838,0.9108288,1.8281028,ayin
-0.2540963,-0.8775597,-0.4066007,-0.7120866,-0.49476928,-0.4981326,-0.9116418,0.095850185,-0.39965242,48.779697,-0.838344,-0.21696904,-0.5001042,-0.83834374,-0.21696925,-0.5001043,-0.871373,-0.22075593,-0.43815076,93.2126,-0.82090586,0.05997406,-0.56790566,-0.88753486,0.042353332,-0.4587897,-0.92279834,0.03056888,-0.38406873,104.70586,0.88281673,-0.017603002,0.46938753,0.9762871,0.12788975,-0.17466472,-0.13518286,0.19381915,-0.97167885,40.86438,0.95376456,0.028072271,0.2992413,0.9153928,0.25298125,-0.3131402,-0.2779168,0.30229622,-0.9118002,41.01198,1.9380643,54.31696,0.30475757,0.9036218,1.8136709,ayin
-0.24856818,-0.88156265,-0.4013246,-0.7164856,-0.48006782,-0.50614566,-0.9043338,0.12341534,-0.4085943,49.24071,-0.7974559,-0.20554827,-0.5672868,-0.79745567,-0.20554906,-0.5672866,-0.8556761,-0.21271256,-0.47177523,92.75864,-0.83094573,0.05741787,-0.5533829,-0.88289845,0.043560423,-0.46753928,-0.92696553,0.028809834,-0.37403882,104.74319,0.88026494,-0.018843487,0.47410834,0.9779758,0.12625001,-0.16620615,-0.12081209,0.1954866,-0.9732367,40.849136,0.95135534,0.026801877,0.30692822,0.9203565,0.2507226,-0.30013686,-0.26270953,0.30529797,-0.9153016,40.915977,1.956782,53.415573,0.3567162,0.90055245,1.8580167,ayin
-0.2175197,-0.8930152,-0.39396572,-0.71275616,-0.49315193,-0.49877852,-0.9114416,0.11586183,-0.39477843,48.28447,-0.79686195,-0.20736456,-0.5674602,-0.7968614,-0.2073637,-0.56746125,-0.86073756,-0.21525148,-0.4613,92.75478,-0.8390257,0.047696665,-0.5419972,-0.8894323,0.033519886,-0.45583615,-0.9269967,0.020498207,-0.37450877,104.82551,0.87535954,-0.021190055,0.48300794,0.9804967,0.12363244,-0.15277871,-0.114986084,0.19614978,-0.9738088,40.541855,0.9508533,0.025918122,0.30855542,0.9229355,0.24858305,-0.29393327,-0.26421997,0.30500132,-0.9149657,40.82144,1.9561647,53.282677,0.3206686,0.9063649,1.8252913,ayin
-0.2037099,-0.89755976,-0.39100972,-0.7189844,-0.4874262,-0.4954564,-0.91463923,0.11990127,-0.3860813,47.8125,-0.7989957,-0.2082575,-0.564123,-0.79899585,-0.20825797,-0.5641226,-0.86232424,-0.21605754,-0.45794764,92.77913,-0.8420563,0.05043207,-0.5370268,-0.8862562,0.038147412,-0.46162167,-0.92468876,0.02513627,-0.3798933,104.794106,0.87255865,-0.022508688,0.4879906,0.98079336,0.12330892,-0.15112644,-0.11443008,0.19621299,-0.97386146,40.463436,0.94869035,0.022775374,0.31538534,0.92272174,0.24856845,-0.29461545,-0.26613212,0.30462533,-0.91453654,40.776543,1.9572356,52.809563,0.32833457,0.9052617,1.8321075,ayin
-0.19581573,-0.9002298,-0.3888985,-0.72764164,-0.475703,-0.4942106,-0.91561526,0.13188376,-0.37980986,47.53492,-0.8139485,-0.21203773,-0.5408585,-0.81394845,-0.21203727,-0.5408587,-0.86689514,-0.21840885,-0.4480964,92.947296,-0.8438726,0.05673612,-0.5335353,-0.8862022,0.045168456,-0.46109164,-0.9233345,0.03284931,-0.38258886,104.806595,0.87402153,-0.021821454,0.48539668,0.9804479,0.12368504,-0.15304872,-0.1169911,0.19592242,-0.9736155,40.492474,0.95039606,0.024979837,0.31003758,0.9210725,0.24980102,-0.29870513,-0.26662016,0.3045293,-0.9144264,40.85335,1.9472427,52.61903,0.3204938,0.892554,1.8321406,ayin
-0.18462977,-0.9044539,-0.38454515,-0.7309957,-0.4697642,-0.4949414,-0.91484916,0.12517288,-0.3839045,47.677406,-0.7980202,-0.2071513,-0.5659084,-0.79802,-0.20715071,-0.5659087,-0.85976076,-0.21475762,-0.46334738,92.76743,-0.8385876,0.05513513,-0.5419694,-0.890165,0.040933646,-0.45379594,-0.9252861,0.029005073,-0.37815902,104.83421,0.8725812,-0.022497863,0.4879509,0.9811927,0.12286836,-0.14887647,-0.11374727,0.19628985,-0.97392595,40.42229,0.9493624,0.023781296,0.31328204,0.92182946,0.24934646,-0.29674375,-0.2652548,0.30479795,-0.9147338,40.82042,1.9587985,52.117718,0.3353771,0.9172977,1.8316109,ayin
-0.16894563,-0.91037893,-0.3777131,-0.7250501,-0.47659773,-0.4971486,-0.91295105,0.12253782,-0.38923612,47.76784,-0.81424,-0.21087009,-0.54087615,-0.81424,-0.21087003,-0.54087603,-0.86383456,-0.21682942,-0.4547249,92.948364,-0.83502215,0.05358025,-0.5476011,-0.8880009,0.03905346,-0.45818016,-0.92712474,0.025687955,-0.37387142,104.80748,0.8762287,-0.020777658,0.4814472,0.97944987,0.12474637,-0.15848105,-0.12231573,0.19531403,-0.9730834,40.572598,0.9503277,0.024173211,0.31031078,0.9186809,0.2511125,-0.30490646,-0.2719554,0.303477,-0.9132042,40.8893,1.9502174,52.858883,0.35379666,0.91041315,1.8501652,ayin
-0.17768879,-0.9089187,-0.37721795,-0.71627,-0.48375764,-0.5029272,-0.90748477,0.12512606,-0.4010172,48.337276,-0.7909327,-0.20480406,-0.57661134,-0.79093236,-0.20480376,-0.576612,-0.8560405,-0.21289396,-0.4710315,92.68669,-0.8232461,0.057929605,-0.5647213,-0.8817646,0.042508908,-0.4697703,-0.92555076,0.02791448,-0.37759292,104.68021,0.8804576,-0.01875037,0.4737541,0.97697026,0.12723653,-0.17128974,-0.12803984,0.1946534,-0.9724792,40.856327,0.9514173,0.024873465,0.30689815,0.91370934,0.25422463,-0.31702548,-0.27768457,0.30234227,-0.91185534,41.016266,1.963112,53.110962,0.3743231,0.9200248,1.8614465,ayin
-0.17325334,-0.90973103,-0.37732312,-0.71519303,-0.488129,-0.50022906,-0.9100384,0.11599973,-0.3979623,48.141174,-0.79306936,-0.20823053,-0.57243425,-0.79306936,-0.2082305,-0.57243437,-0.86435974,-0.21709892,-0.45359698,92.71129,-0.8323872,0.049105465,-0.5520147,-0.8941577,0.031748224,-0.44662535,-0.9331739,0.017760633,-0.3589861,104.89929,0.89004594,-0.014014285,0.45565537,0.9750515,0.12903953,-0.18061922,-0.14725411,0.19238432,-0.9702084,40.945675,0.9566839,0.029668372,0.28961328,0.90999615,0.2550379,-0.32689846,-0.2966373,0.2985528,-0.9071232,41.105934,1.9478172,53.613655,0.36428797,0.9196638,1.8535635,ayin
-0.16527835,-0.9117645,-0.37599006,-0.7144695,-0.491593,-0.49786496,-0.9120512,0.10100395,-0.3974429,48.056984,-0.7136001,-0.19810697,-0.67195874,-0.79004073,-0.20957124,-0.57612103,-0.8688813,-0.21944442,-0.44372216,92.399605,-0.83036757,0.044188663,-0.55546117,-0.8937189,0.026177388,-0.44786304,-0.9339002,0.011578137,-0.35734645,104.877,0.8891373,-0.014471598,0.4574114,0.9757315,0.12841147,-0.17736581,-0.14906536,0.19216657,-0.96997505,40.82303,0.9567755,0.029205933,0.28935722,0.9103123,0.25439844,-0.3265164,-0.30097836,0.2976771,-0.9059804,41.072495,1.9810795,53.942554,0.342886,0.9142356,1.8392532,ayin
-0.18286297,-0.9067852,-0.3798707,-0.7253786,-0.47123682,-0.5017586,-0.90830255,0.1029395,-0.4054504,48.665768,-0.740052,-0.19585164,-0.64340115,-0.7400518,-0.19585153,-0.6434015,-0.8511566,-0.2104863,-0.4808616,92.089745,-0.837451,0.042411625,-0.5448643,-0.89238584,0.026641343,-0.45048618,-0.9306111,0.012953881,-0.36578012,104.867004,0.887255,-0.015413906,0.46102154,0.97675776,0.12744097,-0.1723458,-0.14503552,0.19265042,-0.97048986,40.733555,0.9546055,0.0263829,0.29670206,0.9128892,0.2527629,-0.32053745,-0.29903215,0.29806995,-0.90649545,40.97009,1.9713244,52.592106,0.3799392,0.9295244,1.8605256,ayin
-0.17913145,-0.907776,-0.37928185,-0.72899425,-0.46704474,-0.5004363,-0.90946406,0.10133195,-0.40324542,48.55796,-0.7141365,-0.1897912,-0.6737867,-0.71413636,-0.1897909,-0.6737868,-0.8445535,-0.20729797,-0.49371737,91.77755,-0.8395149,0.03919403,-0.54192114,-0.8937164,0.02340662,-0.44802105,-0.9297934,0.010398856,-0.3679348,104.87519,0.8842045,-0.01692314,0.4667931,0.97812986,0.12609598,-0.16541415,-0.14658798,0.19246438,-0.9702934,40.489098,0.9537951,0.024245663,0.29947808,0.9163142,0.2495603,-0.31318977,-0.30644172,0.2965706,-0.90451056,40.812553,1.9829507,51.88974,0.38754666,0.9275123,1.8677523,ayin
-0.17075677,-0.9110341,-0.3753113,-0.72014487,-0.4790571,-0.501892,-0.90826434,0.10580188,-0.4047984,48.501297,-0.7593933,-0.19908942,-0.6194232,-0.75939304,-0.19908926,-0.6194236,-0.8523986,-0.21109453,-0.47838885,92.322845,-0.84172285,0.039830837,-0.5384387,-0.89845616,0.023119196,-0.438454,-0.93300396,0.010401765,-0.35971573,104.96667,0.88267577,-0.017672371,0.46965012,0.9779179,0.12630764,-0.16650173,-0.14424478,0.192745,-0.97058886,40.524723,0.95186496,0.022302272,0.30570546,0.91654867,0.24988699,-0.31224185,-0.30127364,0.29761732,-0.90590173,40.80125,1.96665,52.841167,0.39438647,0.95035076,1.859869,ayin
-0.16558185,-0.9126671,-0.3736595,-0.7191515,-0.48099247,-0.5014654,-0.90881085,0.113164335,-0.40156803,48.29583,-0.81362045,-0.21185783,-0.5414223,-0.81362027,-0.2118579,-0.54142267,-0.86655116,-0.21823016,-0.44884825,92.943504,-0.84616065,0.042975593,-0.53119224,-0.899976,0.027127989,-0.43509454,-0.9338192,0.014698658,-0.35744357,105.02164,0.88140684,-0.018290434,0.472004,0.9774753,0.12674472,-0.16875404,-0.133221,0.1940495,-0.97190374,40.731106,0.95185465,0.024739485,0.30554974,0.9143662,0.2532322,-0.315924,-0.28309482,0.3012662,-0.91054714,40.97319,1.9411465,53.80249,0.34774968,0.9364226,1.8314539,ayin
-0.1815134,-0.90637404,-0.38149527,-0.72006834,-0.48281997,-0.49838388,-0.91179097,0.115084454,-0.39419872,48.05827,-0.8121616,-0.21091986,-0.5439727,-0.8121614,-0.21091986,-0.54397315,-0.86465955,-0.2172535,-0.45295128,92.92637,-0.8274104,0.055186093,-0.55887973,-0.8867702,0.03916642,-0.4605481,-0.9289227,0.024719875,-0.3694476,104.77577,0.8784669,-0.019708894,0.4773966,0.9785043,0.12571901,-0.1634745,-0.1171048,0.19590946,-0.9736047,40.812527,0.9496062,0.024663381,0.31247374,0.9179216,0.2527176,-0.3058657,-0.26108304,0.30561677,-0.91566026,40.96385,1.9538666,53.296932,0.31279746,0.9166002,1.8139007,ayin
-0.25810927,-0.872957,-0.41391498,-0.7393144,-0.47052792,-0.48168212,-0.92596716,0.10196585,-0.36357605,47.255817,-0.85249484,-0.20515242,-0.48079607,-0.85249466,-0.20515254,-0.48079628,-0.87270105,-0.20720564,-0.44210672,93.61249,-0.77271503,0.07324903,-0.63051254,-0.8295912,0.060918607,-0.555038,-0.8841248,0.046515748,-0.46492943,103.576065,0.87069184,-0.023379333,0.49127287,0.98033273,0.12380942,-0.15368432,-0.11728918,0.19588849,-0.9735867,40.444992,0.9466359,0.021027178,0.3216182,0.91962403,0.25162038,-0.30162704,-0.2591328,0.30599886,-0.9160866,40.87296,1.9648424,51.814373,0.25199515,0.89112836,1.7759329,ayin
-0.3299219,-0.838898,-0.43289915,-0.7705825,-0.4205532,-0.47889206,-0.92549634,0.110021494,-0.36242464,48.017662,-0.83926433,-0.20248914,-0.5046124,-0.8392645,-0.20248885,-0.50461197,-0.86051536,-0.20476943,-0.4664577,93.38486,-0.7970783,0.0823427,-0.59823555,-0.87046164,0.0654544,-0.4878648,-0.8704614,0.065454446,-0.48786527,103.92077,0.86831933,-0.024477214,0.49540117,0.97932374,0.12487789,-0.1591554,-0.115674525,0.1960718,-0.97374296,40.55824,0.946474,0.021036789,0.3220936,0.9174847,0.2533853,-0.3066228,-0.25748515,0.3063211,-0.91644347,40.941525,1.963268,49.734734,0.30062085,0.8772088,1.8230494,ayin
-0.4458142,-0.7686135,-0.45878425,-0.80310273,-0.3621442,-0.4731571,-0.9253264,0.112860635,-0.36198565,49.248013,-0.82914305,-0.19120781,-0.5253203,-0.8291432,-0.19120723,-0.5253204,-0.85760856,-0.19413443,-0.47625583,93.44364,-0.7759869,0.056225136,-0.6282382,-0.77598697,0.05622533,-0.6282381,-0.7759869,0.05622542,-0.62823814,101.85106,0.85904646,-0.028672919,0.5110941,0.98130125,0.12274761,-0.14826033,-0.10662463,0.19708914,-0.9745702,40.294716,0.94234586,0.017056689,0.334206,0.9148291,0.25622562,-0.31214792,-0.24813524,0.3081423,-0.9184102,41.00094,1.9854137,48.274227,0.25671083,0.8511939,1.7969104,ayin
-0.53048676,-0.7033301,-0.47319192,-0.830427,-0.30498683,-0.4662339,-0.9249064,0.11974568,-0.36084506,50.3098,-0.86590236,-0.194514,-0.46084416,-0.8659027,-0.19451554,-0.46084276,-0.8659025,-0.1945151,-0.46084327,93.87923,-0.48306024,0.077307284,-0.87216765,-0.48306087,0.077306986,-0.87216735,-0.5219751,0.07097414,-0.85000277,95.59365,0.8563408,-0.029870123,0.5155464,0.9857348,0.117304444,-0.12069192,-0.091700695,0.19872859,-0.97575516,39.852974,0.9418415,0.01801981,0.3355744,0.91750556,0.2554015,-0.3048829,-0.2360048,0.31048626,-0.9208148,40.989395,2.064136,47.880535,0.29279703,0.8078287,1.8514222,ayin
-0.5499853,-0.6863022,-0.47592586,-0.83558595,-0.29294917,-0.46473342,-0.924722,0.1227121,-0.36032063,50.560116,-0.80062133,-0.15680888,-0.5782876,-0.80062157,-0.15681003,-0.5782869,-0.8560259,-0.16143666,-0.4910785,93.717316,0.9495947,-0.0057630986,-0.31342745,0.94959486,-0.0057635903,-0.3134273,-0.22046071,0.16482252,-0.9613692,53.94021,0.86769056,-0.024766088,0.49648762,0.9845683,0.11884503,-0.1284571,-0.08633101,0.199307,-0.9761269,40.310394,0.9491112,0.027184889,0.3137654,0.90511835,0.2640286,-0.33324102,-0.23723717,0.31024903,-0.9205782,41.451263,2.5271184,46.7851,0.32692564,0.90658104,1.8302811,ayin
